Timestamp,Client_IP,Filename_Receive_Time,File_Receive_Time
2025-04-23 15:15:03,192.168.1.104,70.10367894172668,0.0
2025-04-23 15:15:34,192.168.1.104,30.043089866638184,0.0
2025-04-23 15:16:00,192.168.1.104,25.016242265701294,0.0
2025-04-23 15:16:33,192.168.1.104,25.018354415893555,0.0010752677917480469
