Timestamp, CPU_Usage, GPU_Usage, RAM_Usage, Power_Consumption
2025-04-29 12:31:34, 42.4, 0.0, 48.4, 5.177
2025-04-29 12:31:35, 43.8, 0.0, 48.1, 5.218
2025-04-29 12:31:36, 50.7, 0.0, 49.8, 5.503
2025-04-29 12:31:37, 53.7, 0.0, 50.7, 5.585
2025-04-29 12:31:38, 72.3, 0.0, 51.3, 6.033
2025-04-29 12:31:39, 96.7, 0.0, 52.8, 6.573
2025-04-29 12:31:40, 86.9, 0.0, 53.0, 6.941
2025-04-29 12:31:41, 91.0, 0.0, 53.0, 7.104
2025-04-29 12:31:42, 96.2, 0.0, 52.6, 7.717
2025-04-29 12:31:43, 98.5, 0.0, 53.0, 7.717
2025-04-29 12:31:44, 98.8, 0.0, 52.9, 7.268
2025-04-29 12:31:45, 97.2, 0.0, 53.2, 7.268
2025-04-29 12:31:46, 96.7, 0.0, 53.1, 7.104
2025-04-29 12:31:47, 95.2, 0.0, 53.3, 7.349
2025-04-29 12:31:48, 98.7, 0.0, 52.8, 7.227
2025-04-29 12:31:49, 97.3, 3.8, 53.5, 6.982
2025-04-29 12:31:50, 96.7, 0.0, 53.5, 7.104
2025-04-29 12:31:51, 99.5, 6.2, 53.6, 6.818
2025-04-29 12:31:52, 98.2, 0.0, 53.1, 6.737
2025-04-29 12:31:53, 98.7, 0.0, 53.6, 6.655
2025-04-29 12:31:54, 98.3, 0.0, 53.7, 6.655
2025-04-29 12:31:55, 97.8, 0.0, 53.6, 6.614
2025-04-29 12:31:56, 93.3, 0.0, 53.5, 6.492
2025-04-29 12:31:57, 98.2, 0.0, 53.2, 6.573
2025-04-29 12:31:58, 99.3, 0.0, 53.5, 6.696
2025-04-29 12:31:59, 82.7, 0.0, 53.5, 6.237
2025-04-29 12:32:00, 95.7, 0.0, 53.4, 6.573
2025-04-29 12:32:01, 96.5, 0.0, 53.7, 6.696
2025-04-29 12:32:02, 87.1, 0.0, 53.4, 6.451
2025-04-29 12:32:03, 91.7, 0.0, 53.2, 6.533
2025-04-29 12:32:04, 93.6, 0.0, 53.5, 6.533
2025-04-29 12:32:05, 95.5, 0.0, 53.4, 6.614
2025-04-29 12:32:06, 96.8, 0.0, 53.7, 6.655
2025-04-29 12:32:07, 98.3, 0.0, 53.7, 6.614
2025-04-29 12:32:08, 98.3, 0.0, 53.3, 6.655
2025-04-29 12:32:09, 96.2, 0.0, 53.5, 6.533
2025-04-29 12:32:10, 97.2, 0.0, 53.7, 6.655
2025-04-29 12:32:11, 96.7, 0.0, 54.2, 6.655
2025-04-29 12:32:12, 97.3, 0.0, 53.6, 6.573
2025-04-29 12:32:13, 98.7, 0.0, 53.7, 6.655
2025-04-29 12:32:14, 96.3, 0.0, 53.7, 6.533
2025-04-29 12:32:15, 99.3, 0.0, 53.1, 6.655
2025-04-29 12:32:16, 94.0, 99.5, 53.7, 6.737
2025-04-29 12:32:17, 93.2, 1.9, 53.7, 6.818
2025-04-29 12:32:18, 96.8, 53.0, 53.4, 7.553
2025-04-29 12:32:19, 97.5, 0.0, 53.3, 6.9
2025-04-29 12:32:20, 96.3, 5.9, 53.2, 7.145
2025-04-29 12:32:21, 93.8, 71.7, 53.4, 7.023
2025-04-29 12:32:22, 99.2, 0.0, 53.9, 7.308
2025-04-29 12:32:23, 95.8, 0.0, 54.3, 7.104
2025-04-29 12:32:24, 97.5, 0.0, 53.7, 6.778
2025-04-29 12:32:25, 98.7, 0.0, 54.0, 6.778
2025-04-29 12:32:26, 96.2, 0.0, 54.0, 6.573
2025-04-29 12:32:27, 94.5, 0.0, 53.8, 6.573
2025-04-29 12:32:28, 98.0, 0.0, 54.1, 6.614
2025-04-29 12:32:29, 98.3, 0.0, 53.7, 6.533
2025-04-29 12:32:30, 96.8, 0.0, 54.0, 6.614
2025-04-29 12:32:31, 94.8, 0.0, 54.0, 6.655
2025-04-29 12:32:32, 94.9, 0.0, 54.0, 6.655
2025-04-29 12:32:33, 94.0, 0.0, 53.5, 6.533
2025-04-29 12:32:34, 91.6, 0.0, 53.6, 6.573
2025-04-29 12:32:35, 96.7, 0.0, 54.1, 6.696
2025-04-29 12:32:36, 98.2, 0.0, 54.0, 6.614
2025-04-29 12:32:37, 95.7, 0.0, 53.7, 6.696
2025-04-29 12:32:38, 97.7, 0.0, 54.1, 6.818
2025-04-29 12:32:39, 96.3, 0.0, 53.5, 7.553
2025-04-29 12:32:40, 96.7, 39.9, 53.6, 7.513
2025-04-29 12:32:41, 98.5, 8.6, 54.0, 7.349
2025-04-29 12:32:42, 94.0, 0.5, 53.8, 7.594
2025-04-29 12:32:43, 97.3, 0.0, 53.9, 7.39
2025-04-29 12:32:44, 98.3, 88.6, 53.8, 7.472
2025-04-29 12:32:45, 95.5, 0.0, 53.8, 7.349
2025-04-29 12:32:46, 99.2, 0.0, 54.0, 7.186
2025-04-29 12:32:47, 96.5, 5.4, 54.4, 7.268
2025-04-29 12:32:48, 96.2, 0.0, 54.0, 7.186
2025-04-29 12:32:49, 96.1, 0.0, 54.4, 6.859
2025-04-29 12:32:50, 96.3, 5.2, 54.6, 6.655
2025-04-29 12:32:51, 99.3, 0.0, 54.4, 6.778
2025-04-29 12:32:52, 98.2, 0.0, 54.1, 6.737
2025-04-29 12:32:53, 96.7, 0.0, 54.2, 6.533
2025-04-29 12:32:54, 98.3, 0.0, 54.8, 6.696
2025-04-29 12:32:55, 96.0, 0.0, 54.9, 6.655
2025-04-29 12:32:56, 99.2, 49.5, 54.6, 6.859
2025-04-29 12:32:57, 93.3, 31.7, 54.5, 7.186
2025-04-29 12:32:58, 98.0, 43.1, 54.2, 6.941
2025-04-29 12:32:59, 94.8, 0.0, 54.2, 6.818
2025-04-29 12:33:00, 95.2, 0.0, 54.4, 6.573
2025-04-29 12:33:01, 95.0, 0.0, 54.2, 6.696
2025-04-29 12:33:02, 96.2, 0.0, 54.6, 6.533
2025-04-29 12:33:03, 97.8, 0.0, 54.3, 6.614
2025-04-29 12:33:04, 96.2, 10.1, 54.8, 6.737
2025-04-29 12:33:05, 96.0, 0.0, 54.4, 6.655
2025-04-29 12:33:06, 93.3, 0.0, 54.2, 6.696
2025-04-29 12:33:07, 93.8, 0.0, 54.3, 6.696
2025-04-29 12:33:08, 95.3, 0.0, 54.4, 6.614
2025-04-29 12:33:09, 92.7, 0.0, 54.6, 6.614
2025-04-29 12:33:10, 96.6, 0.0, 54.4, 6.655
2025-04-29 12:33:11, 94.2, 0.0, 54.8, 6.655
2025-04-29 12:33:12, 95.5, 0.0, 54.6, 6.614
2025-04-29 12:33:13, 92.7, 0.0, 54.7, 6.573
2025-04-29 12:33:14, 94.7, 0.0, 54.7, 6.492
2025-04-29 12:33:15, 94.5, 0.0, 54.2, 6.573
2025-04-29 12:33:16, 97.7, 0.0, 54.6, 6.614
2025-04-29 12:33:17, 99.7, 0.0, 54.3, 6.573
2025-04-29 12:33:18, 100.0, 0.0, 54.2, 6.655
2025-04-29 12:33:19, 97.2, 0.0, 54.7, 6.492
2025-04-29 12:33:20, 87.9, 0.0, 54.5, 6.451
2025-04-29 12:33:21, 93.2, 0.0, 54.6, 6.573
2025-04-29 12:33:22, 98.8, 0.0, 54.6, 6.614
2025-04-29 12:33:23, 98.5, 0.0, 54.4, 6.696
2025-04-29 12:33:24, 89.3, 0.0, 54.6, 6.573
2025-04-29 12:33:25, 94.1, 0.0, 54.3, 6.573
2025-04-29 12:33:26, 97.2, 0.0, 54.1, 6.533
2025-04-29 12:33:27, 97.7, 0.0, 54.2, 6.614
2025-04-29 12:33:28, 98.5, 0.0, 54.7, 6.778
2025-04-29 12:33:29, 98.7, 0.0, 54.5, 6.573
2025-04-29 12:33:30, 99.0, 0.0, 54.0, 6.655
2025-04-29 12:33:31, 99.0, 0.0, 54.0, 6.492
2025-04-29 12:33:32, 98.3, 0.0, 54.1, 6.573
2025-04-29 12:33:33, 93.8, 0.0, 54.5, 6.696
2025-04-29 12:33:34, 93.2, 0.0, 54.4, 6.614
2025-04-29 12:33:35, 91.3, 0.0, 54.2, 6.614
2025-04-29 12:33:36, 92.3, 0.0, 54.1, 6.533
2025-04-29 12:33:37, 93.8, 0.0, 54.5, 6.655
2025-04-29 12:33:38, 93.6, 0.0, 54.4, 6.492
2025-04-29 12:33:39, 92.8, 0.0, 54.1, 6.614
2025-04-29 12:33:40, 91.0, 0.0, 54.0, 6.573
2025-04-29 12:33:41, 94.2, 0.0, 54.2, 6.614
2025-04-29 12:33:42, 91.3, 0.0, 54.0, 6.614
2025-04-29 12:33:43, 95.6, 0.0, 54.2, 6.533
2025-04-29 12:33:44, 97.7, 0.0, 54.6, 6.614
2025-04-29 12:33:45, 65.3, 8.4, 54.2, 6.451
2025-04-29 12:33:46, 53.3, 0.0, 54.6, 5.503
2025-04-29 12:33:47, 45.6, 0.0, 54.4, 5.503
2025-04-29 12:33:48, 44.2, 0.0, 54.2, 5.462
2025-04-29 12:33:49, 44.4, 0.0, 54.6, 5.34
2025-04-29 12:33:50, 44.1, 0.0, 54.6, 5.259
2025-04-29 12:33:51, 31.5, 27.2, 29.6, 5.381
