Timestamp,Client_IP,Connection_ID,Encryption_Used,Signing_Used,Classic_Encryption_SharedSecret_Length,PQC_Encryption_SharedSecret_Length,Hybrid_AES_Key_Length,Classical_Signature_Length,PQC_Signature_Length,Signed_Msg_Length,Encrypted_Msg_Length,Chunk_Size,Original_Msg_Size
2025-04-23 15:03:29.978669,1,1,ECDH_SECP256R1+KYBER768,Dilithium2,32,32,32,72,2044,8349,11214,4096,3289878
2025-04-23 15:03:58.640820,1,1,ECDH_SECP256R1+KYBER768,Dilithium2,32,32,32,72,2044,8349,11214,4096,3757918
2025-04-23 15:04:27.017145,1,1,ECDH_SECP256R1+KYBER768,Dilithium2,32,32,32,72,2044,8349,11214,4096,3645740
2025-04-23 15:05:21.670614,1,1,ECDH_SECP256R1+KYBER768,Dilithium2,32,32,32,72,2044,8349,11214,4096,27792942
