Timestamp,Client_IP,Connection_ID,TLS_Handshake_Time,Key_Exchange_Time,Hybrid_Key_Generation_Time,Encryption_Time,Decryption_Time,Signing_Time,Signature_Verification_Time,Total_Signing_Time,Total_Encryption_Time,Total_Verifying_Time,Total_Decryption_Time,Total_Time_To_Sent_Or_Receive
2025-05-15 12:15:22.701485,"('127.0.0.1', 51224)",1,0.004299000000003161,0.0007908000000043103,0.000785200000002817,0.0002668999999997368,-1,0.007089499999999305,-1,-1,-1,0.25409019999996474,0.15222939999998175,0.3914925000000622
2025-05-15 12:15:23.683050,"('127.0.0.1', 51224)",1,0.004299000000003161,0.0007908000000043103,0.000785200000002817,0.00014130000000278642,-1,0.0005706000000031963,-1,-1,-1,0.2990332999999623,0.18042680000012723,0.4747664000001208
2025-05-15 12:15:24.590701,"('127.0.0.1', 51224)",1,0.004299000000003161,0.0007908000000043103,0.000785200000002817,0.00022439999999335214,-1,0.0004658000000006268,-1,-1,-1,0.2865525000000204,0.17563569999997242,0.4185331999999775
