Timestamp, CPU_Usage, GPU_Usage, RAM_Usage, Power_Consumption
2025-04-23 15:15:47, 94.3, 27.7, 56.6, 7.16
2025-04-23 15:15:48, 92.3, 0.0, 56.8, 7.036
2025-04-23 15:15:49, 95.8, 0.0, 56.9, 7.283
2025-04-23 15:15:50, 97.3, 60.5, 56.9, 7.283
2025-04-23 15:15:51, 95.7, 0.0, 57.0, 7.283
2025-04-23 15:15:52, 94.6, 2.1, 56.5, 7.283
2025-04-23 15:15:53, 95.0, 11.6, 56.9, 7.036
2025-04-23 15:15:54, 96.6, 8.6, 57.1, 7.366
2025-04-23 15:15:55, 98.5, 15.2, 56.7, 7.16
2025-04-23 15:15:56, 99.5, 0.0, 56.8, 7.325
2025-04-23 15:15:57, 94.8, 0.0, 58.0, 7.119
2025-04-23 15:15:58, 95.5, 0.0, 56.7, 6.872
2025-04-23 15:15:59, 96.5, 0.0, 56.8, 7.283
2025-04-23 15:16:00, 97.7, 0.0, 56.8, 6.707
2025-04-23 15:16:01, 96.5, 0.0, 57.4, 6.625
2025-04-23 15:16:02, 96.5, 0.0, 56.8, 6.748
2025-04-23 15:16:03, 96.5, 0.0, 56.8, 6.666
2025-04-23 15:16:04, 96.7, 6.4, 56.8, 6.707
2025-04-23 15:16:05, 97.2, 0.0, 57.3, 6.625
2025-04-23 15:16:06, 96.5, 0.0, 57.2, 6.707
2025-04-23 15:16:07, 82.9, 2.3, 57.3, 6.419
2025-04-23 15:16:08, 97.3, 0.0, 56.9, 6.666
2025-04-23 15:16:09, 95.8, 6.7, 57.4, 6.666
2025-04-23 15:16:10, 96.5, 0.0, 57.1, 6.584
2025-04-23 15:16:11, 97.0, 23.7, 57.3, 6.707
2025-04-23 15:16:12, 92.2, 17.2, 57.1, 6.543
2025-04-23 15:16:13, 95.3, 23.8, 56.8, 6.625
2025-04-23 15:16:14, 97.5, 0.0, 57.3, 6.707
2025-04-23 15:16:15, 97.3, 0.0, 57.4, 6.625
2025-04-23 15:16:16, 93.0, 0.0, 57.0, 6.584
2025-04-23 15:16:17, 94.0, 0.0, 57.3, 6.543
2025-04-23 15:16:18, 94.7, 0.0, 57.4, 6.625
2025-04-23 15:16:19, 95.5, 25.5, 57.0, 6.584
2025-04-23 15:16:20, 96.0, 20.5, 57.3, 6.625
2025-04-23 15:16:21, 93.3, 0.0, 56.9, 6.584
2025-04-23 15:16:22, 96.3, 0.0, 57.3, 6.584
2025-04-23 15:16:23, 92.2, 0.0, 57.0, 6.666
2025-04-23 15:16:24, 92.0, 0.0, 57.3, 6.502
2025-04-23 15:16:25, 92.1, 0.0, 56.9, 6.584
2025-04-23 15:16:26, 90.6, 0.0, 57.3, 6.543
2025-04-23 15:16:27, 95.3, 0.0, 57.5, 6.584
2025-04-23 15:16:28, 92.8, 0.0, 56.8, 6.543
2025-04-23 15:16:29, 94.3, 0.0, 56.9, 6.502
2025-04-23 15:16:30, 95.1, 0.0, 57.4, 6.584
2025-04-23 15:16:31, 90.7, 0.0, 56.8, 6.378
2025-04-23 15:16:32, 95.0, 0.0, 57.1, 6.584
2025-04-23 15:16:33, 92.8, 14.3, 56.9, 6.666
2025-04-23 15:16:34, 93.6, 0.0, 57.4, 6.584
2025-04-23 15:16:35, 95.5, 0.0, 57.5, 6.625
2025-04-23 15:16:36, 86.8, 0.0, 57.1, 6.625
2025-04-23 15:16:37, 93.0, 0.0, 57.4, 6.419
2025-04-23 15:16:38, 91.3, 0.0, 56.9, 6.666
2025-04-23 15:16:39, 95.0, 0.0, 56.8, 6.625
2025-04-23 15:16:40, 93.0, 0.0, 57.3, 6.584
2025-04-23 15:16:41, 91.5, 21.8, 57.4, 6.502
2025-04-23 15:16:42, 94.4, 31.3, 57.0, 6.707
2025-04-23 15:16:43, 95.8, 38.6, 57.3, 6.79
