Timestamp,Client_IP,Connection_ID,TLS_Handshake_Time,Key_Exchange_Time,Hybrid_Key_Generation_Time,Encryption_Time,Decryption_Time,Signing_Time,Signature_Verification_Time,Total_Signing_Time,Total_Encryption_Time,Total_Verifying_Time,Total_Decryption_Time
2025-04-23 14:34:21.613424,1,1,0.011689424514770508,0.005462169647216797,0.001852273941040039,-1,0.0015714168548583984,-1,0.015106439590454102,2.1835861206054688,0.5074124336242676,-1,-1
2025-04-23 14:34:54.981467,1,1,0.011689424514770508,0.005462169647216797,0.001852273941040039,-1,0.0005757808685302734,-1,0.0010857582092285156,2.037325859069824,0.4341721534729004,-1,-1
2025-04-23 14:35:18.748006,1,1,0.011689424514770508,0.005462169647216797,0.001852273941040039,-1,0.0006680488586425781,-1,0.0011518001556396484,2.1197075843811035,0.5308985710144043,-1,-1
