Timestamp, CPU_Usage, GPU_Usage, RAM_Usage, Power_Consumption
2025-04-29 12:20:45, 98.7, 0.0, 53.1, 6.655
2025-04-29 12:20:46, 96.7, 0.0, 53.1, 6.614
2025-04-29 12:20:47, 92.5, 0.0, 53.5, 6.614
2025-04-29 12:20:48, 91.0, 0.0, 53.5, 6.573
2025-04-29 12:20:49, 91.1, 0.0, 53.5, 6.492
2025-04-29 12:20:50, 92.3, 0.0, 53.2, 6.492
2025-04-29 12:20:51, 96.6, 0.0, 53.4, 6.533
2025-04-29 12:20:52, 96.1, 0.0, 53.2, 6.655
2025-04-29 12:20:53, 97.2, 0.0, 52.9, 6.614
2025-04-29 12:20:54, 97.8, 0.0, 52.9, 6.696
2025-04-29 12:20:55, 97.7, 0.0, 53.2, 6.655
2025-04-29 12:20:56, 95.2, 0.0, 52.9, 6.573
2025-04-29 12:20:57, 99.3, 0.0, 53.3, 6.696
2025-04-29 12:20:58, 98.3, 0.0, 53.4, 7.023
2025-04-29 12:20:59, 96.3, 86.8, 53.2, 7.349
2025-04-29 12:21:00, 96.2, 39.0, 53.0, 7.349
2025-04-29 12:21:01, 97.8, 0.0, 53.5, 6.982
2025-04-29 12:21:02, 98.5, 0.0, 53.6, 7.431
2025-04-29 12:21:03, 98.8, 0.0, 53.5, 7.104
2025-04-29 12:21:04, 96.8, 0.0, 53.7, 7.063
2025-04-29 12:21:05, 96.8, 0.0, 53.6, 6.614
2025-04-29 12:21:06, 99.3, 0.0, 53.3, 6.655
2025-04-29 12:21:07, 100.0, 0.0, 53.2, 6.655
2025-04-29 12:21:08, 99.0, 0.0, 53.7, 6.614
2025-04-29 12:21:09, 96.7, 0.0, 53.8, 6.614
2025-04-29 12:21:10, 98.7, 0.0, 53.8, 6.573
2025-04-29 12:21:11, 99.0, 0.0, 53.4, 6.696
2025-04-29 12:21:12, 80.7, 0.0, 53.5, 6.278
2025-04-29 12:21:13, 96.3, 0.0, 53.5, 6.655
2025-04-29 12:21:14, 89.8, 0.0, 53.2, 6.573
2025-04-29 12:21:15, 91.9, 0.0, 53.6, 6.573
2025-04-29 12:21:16, 90.3, 0.0, 53.5, 6.573
2025-04-29 12:21:17, 94.8, 0.0, 53.2, 6.533
2025-04-29 12:21:18, 98.7, 0.0, 53.2, 6.696
2025-04-29 12:21:19, 86.9, 0.0, 53.8, 6.778
2025-04-29 12:21:20, 97.7, 11.0, 53.8, 7.063
2025-04-29 12:21:21, 97.8, 0.0, 53.8, 7.186
2025-04-29 12:21:22, 96.8, 11.7, 53.4, 7.145
2025-04-29 12:21:23, 96.5, 0.0, 53.6, 7.227
2025-04-29 12:21:24, 96.6, 69.8, 54.0, 6.982
2025-04-29 12:21:25, 96.7, 0.0, 53.5, 6.982
2025-04-29 12:21:26, 98.7, 0.0, 54.5, 7.145
2025-04-29 12:21:27, 96.3, 0.0, 53.6, 6.9
2025-04-29 12:21:28, 98.7, 0.0, 53.9, 6.737
2025-04-29 12:21:29, 98.2, 0.0, 53.9, 6.696
2025-04-29 12:21:30, 96.2, 0.0, 53.6, 6.696
2025-04-29 12:21:31, 92.1, 0.0, 53.6, 6.492
2025-04-29 12:21:32, 95.7, 0.0, 53.8, 6.696
2025-04-29 12:21:33, 94.8, 0.0, 53.8, 6.655
2025-04-29 12:21:34, 95.2, 0.0, 53.6, 6.573
2025-04-29 12:21:35, 87.3, 0.0, 54.1, 6.696
2025-04-29 12:21:36, 93.3, 0.0, 54.2, 6.533
2025-04-29 12:21:37, 91.9, 0.0, 53.9, 6.655
2025-04-29 12:21:38, 91.5, 0.0, 53.5, 6.655
2025-04-29 12:21:39, 94.3, 0.0, 53.9, 6.533
2025-04-29 12:21:40, 91.8, 0.0, 53.8, 6.655
2025-04-29 12:21:41, 93.3, 0.0, 54.2, 6.573
2025-04-29 12:21:42, 95.8, 10.1, 54.0, 6.655
2025-04-29 12:21:43, 96.1, 0.0, 53.8, 6.573
2025-04-29 12:21:44, 97.2, 17.1, 54.2, 6.696
2025-04-29 12:21:45, 94.7, 0.0, 55.1, 6.696
2025-04-29 12:21:46, 99.2, 55.6, 54.1, 6.9
2025-04-29 12:21:47, 99.0, 27.5, 54.8, 7.227
2025-04-29 12:21:48, 99.2, 23.2, 53.9, 6.818
2025-04-29 12:21:49, 97.7, 0.0, 53.9, 6.778
2025-04-29 12:21:50, 95.2, 6.9, 53.9, 6.696
2025-04-29 12:21:52, 93.3, 0.0, 54.0, 6.655
2025-04-29 12:21:53, 91.6, 24.1, 54.3, 6.614
2025-04-29 12:21:54, 93.2, 0.0, 54.4, 6.573
2025-04-29 12:21:55, 95.0, 22.4, 54.2, 6.696
