Timestamp,Client_IP,Connection_ID,TLS_Handshake_Time,Key_Exchange_Time,Hybrid_Key_Generation_Time,Encryption_Time,Decryption_Time,Signing_Time,Signature_Verification_Time,Total_Signing_Time,Total_Encryption_Time,Total_Verifying_Time,Total_Decryption_Time
55:50.9,1,1,0.015069485,0.01656723,0.001819849,-1,0.001451969,-1,0.014671087,1.853798628,0.44375205,-1,-1
56:25.2,1,1,0.015069485,0.01656723,0.001819849,-1,0.000550985,-1,0.001030445,2.277819872,0.64531374,-1,-1
56:49.7,1,1,0.015069485,0.01656723,0.001819849,-1,0.000716925,-1,0.001114845,1.927302599,0.411352158,-1,-1
58:04.0,1,1,0.015069485,0.01656723,0.001819849,-1,0.000669956,-1,0.001098394,14.6454041,3.150997639,-1,-1
,,,,,,,0.847458839,,4.478693008,,,,
