Timestamp, CPU_Usage, GPU_Usage, RAM_Usage, Power_Consumption
2025-04-23 14:56:31, 86.1, 0.0, 54.7, 6.296
2025-04-23 14:56:32, 98.8, 0.0, 54.7, 6.584
2025-04-23 14:56:33, 90.1, 0.0, 54.7, 6.419
2025-04-23 14:56:34, 97.5, 0.0, 54.4, 6.543
2025-04-23 14:56:35, 92.3, 0.0, 54.7, 6.584
2025-04-23 14:56:36, 90.8, 0.0, 54.8, 7.119
2025-04-23 14:56:37, 94.8, 61.6, 55.0, 7.078
2025-04-23 14:56:38, 95.7, 0.0, 54.9, 7.119
2025-04-23 14:56:39, 98.8, 0.6, 55.0, 7.325
2025-04-23 14:56:40, 98.3, 0.0, 54.9, 7.242
2025-04-23 14:56:41, 95.5, 0.0, 55.2, 7.201
2025-04-23 14:56:43, 98.0, 0.0, 54.6, 7.078
2025-04-23 14:56:44, 98.0, 0.0, 54.7, 7.119
2025-04-23 14:56:45, 95.3, 0.0, 54.9, 7.078
2025-04-23 14:56:46, 97.7, 0.0, 54.9, 6.748
2025-04-23 14:56:47, 95.8, 0.0, 54.8, 6.625
2025-04-23 14:56:48, 99.3, 0.0, 55.3, 6.666
2025-04-23 14:56:49, 98.7, 0.0, 55.0, 6.502
2025-04-23 14:56:50, 99.3, 0.0, 54.9, 6.502
2025-04-23 14:56:51, 98.0, 0.0, 54.8, 6.625
2025-04-23 14:56:52, 94.3, 0.0, 55.3, 6.502
2025-04-23 14:56:53, 80.2, 0.0, 55.0, 6.255
2025-04-23 14:56:54, 94.2, 0.0, 55.1, 6.502
2025-04-23 14:56:55, 93.1, 0.0, 54.9, 6.584
2025-04-23 14:56:56, 91.8, 0.0, 55.3, 6.502
2025-04-23 14:56:57, 97.7, 0.0, 54.8, 6.625
2025-04-23 14:56:58, 96.5, 0.0, 55.2, 6.666
2025-04-23 14:56:59, 94.8, 0.0, 54.8, 6.543
2025-04-23 14:57:00, 95.0, 0.0, 55.1, 6.584
2025-04-23 14:57:01, 93.8, 0.0, 55.3, 6.502
2025-04-23 14:57:02, 92.9, 0.0, 55.4, 6.543
2025-04-23 14:57:03, 92.2, 0.0, 55.7, 6.584
2025-04-23 14:57:04, 94.6, 0.0, 54.8, 6.502
2025-04-23 14:57:05, 91.7, 0.0, 55.1, 6.502
2025-04-23 14:57:06, 93.2, 0.0, 54.8, 6.419
2025-04-23 14:57:07, 91.5, 0.0, 55.3, 6.543
2025-04-23 14:57:08, 92.5, 0.0, 55.2, 6.502
2025-04-23 14:57:09, 92.9, 0.0, 54.8, 6.502
2025-04-23 14:57:10, 89.6, 0.0, 54.9, 6.46
2025-04-23 14:57:11, 93.5, 0.0, 55.2, 6.502
2025-04-23 14:57:12, 92.3, 0.0, 55.2, 6.625
2025-04-23 14:57:13, 92.6, 0.0, 55.2, 6.419
2025-04-23 14:57:14, 94.5, 0.0, 55.1, 6.543
2025-04-23 14:57:15, 92.0, 0.0, 55.5, 6.502
2025-04-23 14:57:16, 95.3, 0.0, 55.3, 6.543
2025-04-23 14:57:17, 91.3, 0.0, 55.1, 6.543
2025-04-23 14:57:18, 91.8, 0.0, 54.9, 6.419
2025-04-23 14:57:19, 94.6, 0.0, 55.3, 6.543
2025-04-23 14:57:20, 93.0, 0.0, 54.8, 6.543
2025-04-23 14:57:21, 97.2, 0.0, 55.0, 6.625
2025-04-23 14:57:22, 94.8, 0.0, 55.4, 6.625
2025-04-23 14:57:23, 97.7, 0.0, 55.4, 6.502
2025-04-23 14:57:24, 96.7, 0.0, 55.3, 6.625
2025-04-23 14:57:25, 94.3, 0.0, 54.8, 6.46
2025-04-23 14:57:26, 94.3, 0.0, 54.9, 6.543
2025-04-23 14:57:27, 93.3, 0.0, 56.2, 6.625
2025-04-23 14:57:28, 97.5, 0.0, 54.9, 6.584
2025-04-23 14:57:29, 93.1, 0.0, 55.2, 6.584
2025-04-23 14:57:30, 93.8, 0.0, 54.9, 6.502
2025-04-23 14:57:31, 94.8, 0.0, 55.1, 6.584
2025-04-23 14:57:32, 93.8, 0.0, 55.1, 6.625
2025-04-23 14:57:33, 95.0, 0.0, 54.9, 6.584
2025-04-23 14:57:34, 98.5, 89.1, 55.4, 6.625
2025-04-23 14:57:35, 94.5, 0.0, 54.9, 6.502
2025-04-23 14:57:36, 98.0, 28.4, 54.8, 6.666
2025-04-23 14:57:37, 94.5, 0.0, 55.1, 6.502
2025-04-23 14:57:38, 96.2, 0.0, 54.9, 6.625
2025-04-23 14:57:39, 91.7, 0.0, 55.9, 6.584
2025-04-23 14:57:40, 95.8, 0.0, 54.9, 6.543
2025-04-23 14:57:41, 99.3, 0.0, 54.9, 6.543
2025-04-23 14:57:42, 99.2, 0.0, 54.8, 6.543
2025-04-23 14:57:43, 66.4, 0.0, 54.8, 5.967
2025-04-23 14:57:44, 60.6, 0.0, 55.0, 5.678
2025-04-23 14:57:45, 61.6, 0.0, 54.8, 5.678
2025-04-23 14:57:46, 61.8, 0.0, 55.0, 5.637
2025-04-23 14:57:47, 63.1, 0.0, 55.3, 5.637
2025-04-23 14:57:48, 67.0, 0.0, 54.8, 5.761
2025-04-23 14:57:49, 61.0, 0.0, 55.1, 5.72
2025-04-23 14:57:50, 60.3, 0.0, 55.0, 5.637
2025-04-23 14:57:51, 58.9, 0.0, 55.0, 5.596
